Region,Country,State,Language,URL,Active,Name of Newspaper,Misc
Eastern African Newspapers,Burundi,,English,http://www.newstimeafrica.com/,not active,NTA Newstime,
Eastern African Newspapers,Comoros,,French,https://www.alwatwan.net/,active,A-Watwan,
Eastern African Newspapers,Comoros,,French,http://www.comores-infos.net/,active,Comores Infos,
Eastern African Newspapers,Comoros,,n/a,n/a,not active,Kashkazi,
Eastern African Newspapers,Comoros,,English,http://lagazettedescomores.com/,active,La Gazette des Comores,
Eastern African Newspapers,Comoros,,French,https://www.mayottehebdo.com/,active,Mayotte Hebdo,
Eastern African Newspapers,Djibouti,,Arabic / English / French,http://www.adi.dj/,active,Agence Djiboutienne d'Information,
Eastern African Newspapers,Djibouti,,English / French,https://allafrica.com/djibouti/,active,allAfrica.com Djibouti,
Eastern African Newspapers,Djibouti,,French,http://www.hch24.com/,active,HCH24 - Horn Africa ,
Eastern African Newspapers,Djibouti,,French,http://www.lanationdj.com/,active,La Nation.dj,
Eastern African Newspapers,Djibouti,,n/a,http://www.newstimeafrica.com/,not active,NTA Newstime,
Eastern African Newspapers,Eritrea,,n/a,n/a,not active,Capitaleritrea News,
Eastern African Newspapers,Eritrea,,n/a,n/a,not active,NTA Newstime ,
Eastern African Newspapers,Eritrea,,Arabic ,https://www.farajat.net/ar/,active,Farajat ,
Eastern African Newspapers,Eritrea,,English,http://www.shabait.com/,active,Shabait.com,
Eastern African Newspapers,Eritrea,,n/a,n/a,not active,Shaebia,
Eastern African Newspapers,Ethiopia,,n/a,n/a,not active,Abesaha Bunna Bet,
Eastern African Newspapers,Ethiopia,,Arabic,https://www.addisadmassnews.com/,active,Addis Admass,
Eastern African Newspapers,Ethiopia,,English,http://addistribune.com/,active,Addis Tribune,
Eastern African Newspapers,Ethiopia,,n/a,n/a,not active,Addis Zemen,
Eastern African Newspapers,Ethiopia,,n/a,n/a,not active,Al Alem,
Eastern African Newspapers,Ethiopia,,n/a,n/a,not active,Bariisaa,
Eastern African Newspapers,Ethiopia,,n/a,n/a,not active,Chewata,
Eastern African Newspapers,Ethiopia,,English,https://allafrica.com/view/publisher/editorial/editorial/id/00010131.html,active,The Ethiopian Herald,
Eastern African Newspapers,Ethiopia,,n/a,n/a,not active,Ethiopian News,
Eastern African Newspapers,Ethiopia,,Arabic,https://www.ethiopianreporter.com/,active,Ethiopian Reporter,
Eastern African Newspapers,Ethiopia,,n/a,n/a,not active,Negat ,
Eastern African Newspapers,Ethiopia,,Arabic,https://newbusinessethiopia.com/,active,New Business Ethiopia,
Eastern African Newspapers,Ethiopia,,n/a,n/a,not active,NTA Newstime,
Eastern African Newspapers,Ethiopia,,n/a,n/a,not active,Sub-Saharan Informer,
Eastern African Newspapers,Ethiopia,,English,http://www.theworldfolio.com/,active,The Worldfolio,
Eastern African Newspapers,Ethiopia,,English,http://www.ethpress.gov.et/,active,Zemen,
Eastern African Newspapers,Kenya,,n/a,n/a,not active,A Kenya News,
Eastern African Newspapers,Kenya,,English,http://africasciencenews.org/,active,Africa Science News Service,
Eastern African Newspapers,Kenya,,English,http://www.africanews.com/,active,African Newsbreak ,
Eastern African Newspapers,Kenya,,English,https://answersafrica.com/buzzkenya,active,BuzzKenya.com,
Eastern African Newspapers,Kenya,,English,https://www.nation.co.ke/,active,The Daily Nation,
Eastern African Newspapers,Kenya,,English,https://www.kenyan-post.com/,active,East Africa News Post,
Eastern African Newspapers,Kenya,,English,https://www.standardmedia.co.ke/,active,East Africa Standard,
Eastern African Newspapers,Kenya,,n/a,n/a,not active,In2EastAfrica,
Eastern African Newspapers,Kenya,,English,http://www.iq4news.com/,active,IQ4NEWS,
Eastern African Newspapers,Kenya,,English,https://www.kawowo.com/,active,Kawowo Sports,
Eastern African Newspapers,Kenya,,English,https://www.the-star.co.ke/,active,Kenya Star,
Eastern African Newspapers,Kenya,,English,https://www.kenya-today.com/,active,Kenya Today,
Eastern African Newspapers,Kenya,,n/a,n/a,not active,Kenya Times,
Eastern African Newspapers,Kenya,,English,https://www.facebook.com/NarokNewspaperEdtion/,active,Narok Newspaper Edition,
Eastern African Newspapers,Kenya,,n/a,n/a,not active,News KE,
Eastern African Newspapers,Kenya,,n/a,n/a,not active,News Kenya,
Eastern African Newspapers,Kenya,,n/a,n/a,not active,NTA Newstime,
Eastern African Newspapers,Kenya,,n/a,n/a,not active,The People ,
Eastern African Newspapers,Kenya,,English,https://www.standardmedia.co.ke/,active,The Standard ,
Eastern African Newspapers,Kenya,,n/a,http://www.ssinformer.com/,not active,Sub-Saharan Informer ,
Eastern African Newspapers,Kenya,,n/a,http://taifaleo.nation.co.ke/,active,Taifa Leo,
Eastern African Newspapers,Kenya,,n/a,n/a,not active,What's Up Kenya,
Eastern African Newspapers,Kenya,,English,http://www.theworldfolio.com/kenya,active,The Worldfolio ,
Eastern African Newspapers,Kenya,,English,https://www.thezambezian.com/,active,The Zambezian,
Eastern African Newspapers,Madagascar,,French,https://www.lexpressmada.com/,active,L'Express,
Eastern African Newspapers,Madagascar,,French,https://www.madagascar-tribune.com/,active,Madagascar Tribune,
Eastern African Newspapers,Madagascar,,French,http://www.midi-madagasikara.mg/,active,Midi Madagasikara,
Eastern African Newspapers,Malawi,,n/a,n/a,not active,Banthu Times,
Eastern African Newspapers,Malawi,,n/a,n/a,not active,eMalawi,
Eastern African Newspapers,Malawi,,English,https://malawi24.com/,active,Malawi24 ,
Eastern African Newspapers,Malawi,,English,http://www.malawianwatchdog.com/,active,Malawian Watchdog ,
Eastern African Newspapers,Malawi,,English,http://express.co.mw/,active,Malawi Express,
Eastern African Newspapers,Malawi,,n/a,http://www.malawifreedomnetworks.com/,not active,Malawi Freedom Network,
Eastern African Newspapers,Malawi,,n/a,n/a,not active,Malawi Here ,
Eastern African Newspapers,Malawi,,English,http://www.malawivoice.com/,active,Malawi Voice ,
Eastern African Newspapers,Malawi,,n/a,n/a,not active,Malawi Zoom,
Eastern African Newspapers,Malawi,,English,http://www.maravipost.com/,active,The Maravi Post,
Eastern African Newspapers,Malawi,,English,http://www.nrc.mw/,active,NRC News,
Eastern African Newspapers,Malawi,,n/a,n/a,not active,NS Times ,
Eastern African Newspapers,Malawi,,n/a,n/a,not active,NS Sports,
Eastern African Newspapers,Malawi,,n/a,n/a,not active,NTA Newstime,
Eastern African Newspapers,Malawi,,English,https://www.nyasatimes.com/,active,Nyasa Times ,
Eastern African Newspapers,Malawi,,English,http://www.theworldfolio.com/tags/345/malawi/,active,The Worldfolio,
Eastern African Newspapers,Malawi,,English,https://www.thezambezian.com/,active,The Zambezian,
Eastern African Newspapers,Mauritius,,French,https://www.5plus.mu/,active,5-Plus Dimanche,
Eastern African Newspapers,Mauritius,,French,http://www.maurice-info.mu/24-heures-info.html,active,24 Heures Info,
Eastern African Newspapers,Mauritius,,French,https://www.defimedia.info/,active,Defi Plus,
Eastern African Newspapers,Mauritius,,English,https://www.independent.co.uk/topic/Mauritius,active,The Independent Daily,
Eastern African Newspapers,Mauritius,,French,http://www.grandbaie.mu/,active,Grandbaie.mu,
Eastern African Newspapers,Mauritius,,French,https://www.inside.news/,active,Inside News,
Eastern African Newspapers,Mauritius,,n/a,n/a,not active,Kinews,
Eastern African Newspapers,Mauritius,,n/a,http://www.kotzot.com/,active,KotZot ,
Eastern African Newspapers,Mauritius,,French,https://www.leboncoin.fr/annonces/offres/ile_de_france/paris/p-7331/,active,Leboncoin,
Eastern African Newspapers,Mauritius,,French,https://www.defimedia.info/,active,Le Défi Plus,
Eastern African Newspapers,Mauritius,,French,https://www.defimedia.info/,active,Le Défi Quotidien,
Eastern African Newspapers,Mauritius,,French,https://www.defimedia.info,active,Le Dimanche/L'Hebdo,
Eastern African Newspapers,Mauritius,,n/a,n/a,not active,Lékip,
Eastern African Newspapers,Mauritius,,French,https://issuu.com/le-matinal,active,Le Matinal,
Eastern African Newspapers,Mauritius,,French,https://www.lexpress.mu/,active,L'Express,
Eastern African Newspapers,Mauritius,,French,https://www.lemauricien.com/,active,Le Mauricien,
Eastern African Newspapers,Mauritius,,n/a,n/a,not active,Mauritius News,
Eastern African Newspapers,Mauritius,,English,http://www.mauritiustimes.com/,active,Mauritius Times,
Eastern African Newspapers,Mauritius,,French,https://moti.news/,active,Mo Ti News,
Eastern African Newspapers,Mauritius,,n/a,https://www.pathirikai.com/,active,Pathirikai,
Eastern African Newspapers,Mauritius,,French,http://starpress.info/,active,Star,
Eastern African Newspapers,Réunion,,French,https://www.clicanoo.re/,active,Journal de l'Ile,
Eastern African Newspapers,Rwanda,,English,http://www.theeastafrican.co.ke/business/2560-2560-gsk11bz/index.html,active,Business Daily,
Eastern African Newspapers,Rwanda,,n/a,n/a,not active,In2EastAfrica,
Eastern African Newspapers,Rwanda,,n/a,n/a,not active,Irwanda.rw ,
Eastern African Newspapers,Rwanda,,English,https://www.kawowo.com/,active,Kawowo Sports,
Eastern African Newspapers,Rwanda,,English,https://www.newtimes.co.rw/,active,News Of Rwanda ,
Eastern African Newspapers,Rwanda,,n/a,n/a,not active,NTA Newstime,
Eastern African Newspapers,Rwanda,,n/a,n/a,not active,Oasis Gazette,
Eastern African Newspapers,Rwanda,,English,http://www.eyeseeafrica.net/rwanda/,active,Rwanda Eye,
Eastern African Newspapers,Rwanda,,English,http://newspaperhunt.com/papers/Rwanda/umupira.php,active,Umupira ,
Eastern African Newspapers,Rwanda,,French,https://umuseke.rw/,active,Umuseke,
Eastern African Newspapers,Rwanda,,English,http://www.theworldfolio.com/tags/450/rwanda/,active,The Worldfolio,
Eastern African Newspapers,Seychelles,,English,http://www.seyweekly.com/,active,Le Nouveau Seychelles Weekly,
Eastern African Newspapers,Seychelles,,English,http://www.nation.sc/,active,Seychelles Nation,
Eastern African Newspapers,Somalia,,English,https://africasports.net/,active,Africa Sports Network,
Eastern African Newspapers,Somalia,,n/a,http://puntlandi.com/,not active,AllPuntland,
Eastern African Newspapers,Somalia,,English,https://allsomali24.com.cutestat.com/,active,Allsomali24 ,
Eastern African Newspapers,Somalia,,n/a,n/a,not active,Awdalnews Network,
Eastern African Newspapers,Somalia,,English,http://beerdhiga.com/author/lillj/,active,Beerdhiga,
Eastern African Newspapers,Somalia,,n/a,https://sanaag.so/tag/burtinle/,active,Burtinle Online,
Eastern African Newspapers,Somalia,,n/a,n/a,not active,Ceelqaboobe ,
Eastern African Newspapers,Somalia,,English,https://diplomat.so/,active,Diplomat News Network ,
Eastern African Newspapers,Somalia,,n/a,n/a,not active,Diirad ,
Eastern African Newspapers,Somalia,,English,http://dhanbaalnews.com/,active,Dhanbaal Press,
Eastern African Newspapers,Somalia,,n/a,n/a,not active,Dhexdhexaad,
Eastern African Newspapers,Somalia,,English,http://alldulqaadka.com/,active,Dulqaadka Media,
Eastern African Newspapers,Somalia,,n/a,http://www.faanoole.com/,active,Faanoole Fresh Media,
Eastern African Newspapers,Somalia,,n/a,n/a,not active,Fashil Media,
Eastern African Newspapers,Somalia,,English,https://www.garoweonline.com/en,active,Garowe online,
Eastern African Newspapers,Somalia,,n/a,n/a,not active,Gbcsom.com,
Eastern African Newspapers,Somalia,,English,https://hiiraan.com/,active,Hiiraan,
Eastern African Newspapers,Somalia,,English,https://horseedmedia.net/,active,Horseed Media,
Eastern African Newspapers,Somalia,,english,http://idalenews.com/,active,Idale News Online,
Eastern African Newspapers,Somalia,,n/a,n/a,not active,InSideSomalia.org,
Eastern African Newspapers,Somalia,,n/a,n/a,not active,Jilib News,
Eastern African Newspapers,Somalia,,english,http://www.mogtimes.com/,active,Mogadishu Online,
Eastern African Newspapers,Somalia,,n/a,n/a,not active,NTA Newstime,
Eastern African Newspapers,Somalia,,Somali,http://www.ogadennet.com/,active,Ogaden Online,
Eastern African Newspapers,Somalia,,english,https://puntlandpost.net/,active,Puntland Post,
Eastern African Newspapers,Somalia,,Somali,https://qarannews.com/,active,QARAN,
Eastern African Newspapers,Somalia,,Somali,http://www.qorahay.com/,active,Qorahay Online,
Eastern African Newspapers,Somalia,,n/a,https://www.facebook.com/pages/category/Media-News-Company/Ramaas-News-169085629818864/,active,Ramaas News,
Eastern African Newspapers,Somalia,,n/a,http://xograsmi.com/,not active,Shabakada Xograsmi,
Eastern African Newspapers,Somalia,,n/a,n/a,not active,Shabelle Times,
Eastern African Newspapers,Somalia,,Somali,http://www.simbanews.net/,active,Simba News,
Eastern African Newspapers,Somalia,,Somali,https://somaliaone.net/,active,SomaliaOne News Network ,
Eastern African Newspapers,Somalia,,English,http://www.somalilandsun.com/,active,Somaliland Sun,
Eastern African Newspapers,Somalia,,Somali,https://somalipressonline.com/,active,Somali Press Online,
Eastern African Newspapers,Somalia,,english,https://www.somalinet.com/forums/viewtopic.php?t=227493,active,SomaliNet,
Eastern African Newspapers,Somalia,,english,http://www.togaherer.com/,active,Togga Herer,
Eastern African Newspapers,Somalia,,english,http://waagacusub.com/,active,Waagacusub ,
Eastern African Newspapers,Somalia,,english,https://wardheernews.com/,active,WardheerNews,
Eastern African Newspapers,Somalia,,n/a,n/a,not active,Weedhsan,
Eastern African Newspapers,Somalia,,Somali,https://xogsheegnews.com/,active,Xogsheeg Media Network,
Eastern African Newspapers,Somaliland,,n/a,n/a,not active,Al Hatif,
Eastern African Newspapers,Somaliland,,n/a,http://www.dhamaysnews.com/,active,Dhamays Media Group ,
Eastern African Newspapers,Somaliland,,Arabic,http://haatuf.net/,active,Haatuf News,
Eastern African Newspapers,Somaliland,,n/a,http://jamhuuriyaa.blogspot.com/,active,Jamhuuriya.info,
Eastern African Newspapers,Somaliland,,n/a,http://ww1.maandeeqnews.com/?sub1=42561a30-c28e-11e8-b31c-ebb378ce36fd,not active,MaandeeqNews.com,
Eastern African Newspapers,Somaliland,,n/a,http://www.ogaalnews.net/,not active,Ogaal News,
Eastern African Newspapers,Somaliland,,n/a,http://qorilugudnews.com,not active,QorilugudNews,
Eastern African Newspapers,Somaliland,,n/a,https://www.facebook.com/pages/category/Media-News-Company/Ramaas-News-169085629818864/,active,Ramaas News,
Eastern African Newspapers,Somaliland,,n/a,http://www.somalilandpost.net/,active,Somaliland Net,
Eastern African Newspapers,Somaliland,,n/a,n/a,not active,Somaliland.org,
Eastern African Newspapers,Somaliland,,n/a,http://www.somalilandpost.net/,active,Somaliland Post,
Eastern African Newspapers,Tanzania,,English,https://24tanzania.com/,active,24 Tanzania,
Eastern African Newspapers,Tanzania,,english,https://www.arushatimes.co.tz/,active,Arusha Raha,
Eastern African Newspapers,Tanzania,,english,https://www.arushatimes.co.tz/,active,Arusha Times,
Eastern African Newspapers,Tanzania,,english,https://businesstimes.co.tz/,active,Business Times,
Eastern African Newspapers,Tanzania,,english,http://www.thecitizen.co.tz/,active,The Citizen,
Eastern African Newspapers,Tanzania,,english,https://www.dailynews.co.tz/,active,Daily News,
Eastern African Newspapers,Tanzania,,english,http://www.eastafrica-news.com/,active,East Africa News Post,
Eastern African Newspapers,Tanzania,,english,https://tribune.com.pk/tanzania/,active,The Express,
Eastern African Newspapers,Tanzania,,english,https://www.ippmedia.com/en/the-guardian,active,Guardian IPP,
Eastern African Newspapers,Tanzania,,n/a,n/a,not active,In2EastAfrica,
Eastern African Newspapers,Tanzania,,n/a,http://www.kafoi.com/,active,Kafoi Online,
Eastern African Newspapers,Tanzania,,english,https://www.kawowo.com/,active,Kawowo Sports,
Eastern African Newspapers,Tanzania,,n/a,http://www.mwananchi.co.tz/,active,Mwananchi,
Eastern African Newspapers,Tanzania,,n/a,n/a,not active,NTA Newstime,
Eastern African Newspapers,Tanzania,,n/a,http://raiamwema.co.tz/,not active,Raia Mwema,
Eastern African Newspapers,Tanzania,,english,http://www.tanserve.co.tz/,active,Tanserve,
Eastern African Newspapers,Tanzania,,n/a,n/a,not active,Tanzania Daima,
Eastern African Newspapers,Tanzania,,english,https://www.tanzaniainvest.com/,active,TanzaniaInvest,
Eastern African Newspapers,Tanzania,,,,,,
Eastern African Newspapers,Uganda,,n/a,n/a,not active,256News.com,
Eastern African Newspapers,Uganda,,English,http://www.acholitimes.com/,active,Acholi Times,
Eastern African Newspapers,Uganda,,english,www.buganda.or.ug/,active,Buganda Post,
Eastern African Newspapers,Uganda,,n/a,https://www.bukedde.co.ug/,active,Bukedde,
Eastern African Newspapers,Uganda,,english,http://www.monitor.co.ug/,active,Daily Monitor,
Eastern African Newspapers,Uganda,,english,https://theugandan.com.ug/,active,Eastern Buganda News,
Eastern African Newspapers,Uganda,,n/a,n/a,not active,Eddoboozi,
Eastern African Newspapers,Uganda,,n/a,n/a,not active,The Equatorian News Online,
Eastern African Newspapers,Uganda,,English,http://www.imbaraga.com/,active,Imbaraga Internet Radio,
Eastern African Newspapers,Uganda,,English,https://www.independent.co.uk/topic/Uganda,active,The Independent,
Eastern African Newspapers,Uganda,,n/a,n/a,not active,Iuganda.ug,
Eastern African Newspapers,Uganda,,english,https://www.kawowo.com/,active,Kawowo Sports,
Eastern African Newspapers,Uganda,,english,http://www.langoweb.net/,active,Lango Web ,
Eastern African Newspapers,Uganda,,n/a,n/a,not active,London Cranes Media ,
Eastern African Newspapers,Uganda,,english,http://www.monitor.co.ug/,active,The Monitor,
Eastern African Newspapers,Uganda,,english,https://www.newvision.co.ug/,active,New Vision ,
Eastern African Newspapers,Uganda,,english,https://nilepost.co.ug/,active,Nile Chronicles,
Eastern African Newspapers,Uganda,,n/a,n/a,not active,The Nile Times,
Eastern African Newspapers,Uganda,,english,https://redpepper.co.ug/,active,The Redpepper ,
Eastern African Newspapers,Uganda,,n/a,https://www.rwenzoritimes.com/,not active,The Rwenzori Times,
Eastern African Newspapers,Uganda,,n/a,n/a,not active,Sub-Saharan Informer,
Eastern African Newspapers,Uganda,,English,http://www.ugandacorrespondent.com/,active,Uganda Correspondent,
Eastern African Newspapers,Uganda,,n/a,n/a,not active,Uganda News Picks,
Eastern African Newspapers,Uganda,,n/a,http://www.ugandarecord.co.ug/index.php,not active,Uganda Record,
Eastern African Newspapers,Uganda,,english,https://www.newvision.co.ug/,active,Ugandan News,
Eastern African Newspapers,Uganda,,n/a,n/a,not active,Ugee-Uganda Online,
Eastern African Newspapers,Uganda,,english,https://observer.ug/,active,The Weekly Observer,
Eastern African Newspapers,Uganda,,n/a,n/a,not active,The Westniler ,
Eastern African Newspapers,Uganda,,english,http://www.theworldfolio.com/,active,The Worldfolio,
Central African Newspapers,Cameroon,,n/a,n/a,not active,African Mail ,
Central African Newspapers,Cameroon,,English,http://bamendaonline.net/,active,Bamenda Online ,
Central African Newspapers,Cameroon,,French,https://www.cameroun24.net/,active,Cameroun 24,
Central African Newspapers,Cameroon,,English / French,https://www.cameroondailyjournal.com/,active,Cameroon Daily Journal,
Central African Newspapers,Cameroon,,n/a,n/a,not active,Cameroon News,
Central African Newspapers,Cameroon,,French,https://www.cameroon-tribune.cm/,active,Cameroon Tribune,
Central African Newspapers,Cameroon,,English / French,https://www.cameroonweb.com/CameroonHomePage/,active,CameroonWeb.com,
Central African Newspapers,Cameroon,,n/a,n/a,not active,Cameroon Web News,
Central African Newspapers,Cameroon,,n/a,n/a,not active,Cameroun Actualite,
Central African Newspapers,Cameroon,,French,https://www.camfoot.com/,active,Camfoot,
Central African Newspapers,Cameroon,,n/a,n/a,not active,Camnet Actualités,
Central African Newspapers,Cameroon,,n/a,n/a,not active,d'Accueil de Camnet,
Central African Newspapers,Cameroon,,english,https://www.edennewspaper.net/,active,Eden Newspaper,
Central African Newspapers,Cameroon,,english,https://www.telegraph.co.uk/cameroon/,active,The Frontier Telegraph,
Central African Newspapers,Cameroon,,English,http://guardianpostonline.blogspot.com/,active,`The Guardian Post Newspaper,
Central African Newspapers,Cameroon,,English,http://cameroonherald.blogspot.com/,active,The Herald Newspaper,
Central African Newspapers,Cameroon,,n/a,n/a,not active,Initiatives,
Central African Newspapers,Cameroon,,French,http://www.essentielcameroun.com/,active,L'essentiel du Cameroun,
Central African Newspapers,Cameroon,,French,http://www.africapresse.com/author/le-messager/,active,Le Messager,
Central African Newspapers,Cameroon,,n/a,n/a,not active,NTA Newstime ,
Central African Newspapers,Cameroon,,English,http://www.cameroonpostline.com/,active,Post Online ,
Central African Newspapers,Cameroon,,n/a,n/a,not active,Presse de la Nation,
Central African Newspapers,Cameroon,,English / French,http://quotidienmutations.cm/en/,active,Quotidien Mutations,
Central African Newspapers,Cameroon,,French,https://www.cameroon-tribune.cm/,active,The Standard Tribune,
Central African Newspapers,Cameroon,,n/a,n/a,not active,Top News,
Central African Newspapers,Cameroon,,n/a,n/a,not active,Wagne,
Central African Newspapers,Cameroon,,english,http://www.theworldfolio.com/,active,The Worldfolio,
Central African Newspapers,Cameroon,,english,https://www.businessincameroon.com/,active,Worldwide Job & Business,
Central African Newspapers,Central African Republic,,english,https://allafrica.com/centralafricanrepublic/,active,Africa News Online,
Central African Newspapers,Central African Republic,,n/a,n/a,not active,NTA Newstime,
Central African Newspapers,Chad,,english,https://allafrica.com/chad/,active,Afrik,
Central African Newspapers,Chad,,english,http://www.afrol.com/articles/28424,active,Afrol News,
Central African Newspapers,Chad,,French,n/a,active,N'Djamena Hebdo,
Central African Newspapers,Chad,,n/a,n/a,not active,NTA Newstime,
Central African Newspapers,Chad,,English / French,http://tchadinfos.com/,active,Tchadien.com,
Central African Newspapers,Congo-Brazzaville,,French,https://www.bizcongo.cd/,active,Bizcongo.com,
Central African Newspapers,Congo-Brazzaville,,n/a,n/a,not active,Congoportal News,
Central African Newspapers,Congo-Brazzaville,,French,https://www.lecongolais.cd/,active,Le Congolais,
Central African Newspapers,Congo-Brazzaville,,French,http://www.lesdepechesdebrazzaville.fr/,active,Les Despeches de Brazzaville,
Central African Newspapers,Congo-Brazzaville,,n/a,n/a,not active,NTA Newstime,
Central African Newspapers,Congo-Brazzaville,,english,http://www.theworldfolio.com/,active,The Worldfolio,
Central African Newspapers,Democratic Republic of Congo,,French,https://www.lavenir.net/,active,L'Avenir,
Central African Newspapers,Democratic Republic of Congo,,French,https://www.digitalcongo.net/,active,Digital Congo,
Central African Newspapers,Democratic Republic of Congo,,French,https://laprosperiteonline.net/,active,La Prospérité,
Central African Newspapers,Democratic Republic of Congo,,French,https://www.lecongolais.cd/,active,LeCongolais,
Central African Newspapers,Democratic Republic of Congo,,French,http://lepotentielonline.net/,active,Le Potentiel ,
Central African Newspapers,Democratic Republic of Congo,,French,http://www.lesoftonline.net/,active,Le Soft,
Central African Newspapers,Democratic Republic of Congo,,n/a,n/a,not active,NTA Newstime ,
Central African Newspapers,Democratic Republic of Congo,,French,https://www.radiookapi.net/,active,Radio Okapi,
Central African Newspapers,Equatorial Guinea,,English,https://www.guineaecuatorialpress.com/?lang=en,active,Equatorial Guinea Bulletin,
Central African Newspapers,Equatorial Guinea,,n/a,n/a,not active,NTA Newstime,
Central African Newspapers,Equatorial Guinea,,english,http://www.theworldfolio.com/,active,The Worldfolio,
Central African Newspapers,Gabon,,n/a,n/a,not active,Eagle Reporters,
Central African Newspapers,Gabon,,n/a,n/a,not active,Gabon News,
Central African Newspapers,Gabon,,n/a,n/a,not active,NTA Newstime,
Central African Newspapers,Gabon,,English,https://www.gabonmediatime.com/,active,Times Gabon,
Central African Newspapers,Gabon,,english,http://www.theworldfolio.com/,active,The Worldfolio,
Northern African Newspapers,Algeria,,n/a,n/a,not active,About Algeria,
Northern African Newspapers,Algeria,,Arabic,https://akhbarelyom.com/,active,Akhbar el Youm,
Northern African Newspapers,Algeria,,Arabic,http://www.akhersaa-dz.com/,active,Akher Saâ,
Northern African Newspapers,Algeria,,Arabic,http://www.daralfajrpress.ae/,active,Al Fadjr,
Northern African Newspapers,Algeria,,n/a,n/a,not active,Algeria Daily,
Northern African Newspapers,Algeria,,English,https://www.loc.gov/item/2003557178/,active,Algeria-Interface,
Northern African Newspapers,Algeria,,english,http://www.aps.dz/en/,active,Algérie Press Service,
Northern African Newspapers,Algeria,,Arabic,http://www.epapersonlinehub.com/el-raaed.html#.W7JrNGgzbIU,active,El Raaed,
Northern African Newspapers,Algeria,,Arabic,https://www.annasronline.com/,active,Annasr,
Northern African Newspapers,Algeria,,Arabic,www.djazairnews.info/,active,Djazair News,
Northern African Newspapers,Algeria,,Arabic,http://www.ech-chaab.com/ar/component/k2/itemlist/user/3-%D8%A7%D9%84%D8%B4%D8%B9%D8%A8.html?Itemid=101,active,Ech-Chaab,
Northern African Newspapers,Algeria,,n/a,n/a,not active,Echibek,
Northern African Newspapers,Algeria,,Arabic,https://www.echoroukonline.com/,active,Echourouk el Youmi,
Northern African Newspapers,Algeria,,Arabic,http://www.elahdath.net/,active,El Ahdath,
Northern African Newspapers,Algeria,,Arabic,http://www.aljoumhouria.com/,active,El Djournhouria,
Northern African Newspapers,Algeria,,Arabic,http://www.elheddaf.com/,active,El Heddaf,
Northern African Newspapers,Algeria,,Arabic,https://www.elkhabar.com/,active,El Khabar,
Northern African Newspapers,Algeria,,Arabic,https://www.elkhabar.com/press/category/38/%D8%B1%D9%8A%D8%A7%D8%B6%D8%A9/,active,El Khabar Eriadi,
Northern African Newspapers,Algeria,,Arabic,https://www.el-massa.com/,active,El Massa,
Northern African Newspapers,Algeria,,English,http://www.elmoudjahid.com/en,active,El Moudjahid,
Northern African Newspapers,Algeria,,French,https://oumma.com/,active,El Oumma,
Northern African Newspapers,Algeria,,Arabic,https://www.elwatannews.com/,active,El Watan,
Northern African Newspapers,Algeria,,Arabic,https://www.almasryalyoum.com/,active,El Youm,
Northern African Newspapers,Algeria,,Arabic,https://www.ennaharonline.com/,active,Ennahar El Djadid,
Northern African Newspapers,Algeria,,Arabic,http://www.assabahnews.tn/,active,Essabah,
Northern African Newspapers,Algeria,,n/a,n/a,not active,Essakr,
Northern African Newspapers,Algeria,,n/a,http://www.horizons-dz.com/,not active,Horizons,
Northern African Newspapers,Algeria,,n/a,http://ww1.infoskikda.com/,not active,Infoskikda (????? ??????),
Northern African Newspapers,Algeria,,French,http://www.jeune-independant.net/,active,Jeune Independant,
Northern African Newspapers,Algeria,,Arabic,http://www.kawalisse.com/ar/,active,Kawalisse,
Northern African Newspapers,Algeria,,French,http://www.depechedekabylie.com/,active,La Depéche de Kabylie,
Northern African Newspapers,Algeria,,French,https://www.lanouvellerepublique.fr/,active,La Nouvelle République,
Northern African Newspapers,Algeria,,n/a,www.latribune-online.com/,not active,La Tribune,
Northern African Newspapers,Algeria,,French,https://lactualite.com/,active,L'Actualité,
Northern African Newspapers,Algeria,,n/a,n/a,not active,Les Débats,
Northern African Newspapers,Algeria,,French,http://www.lestrepublicain.com/,active,L'EST Républicain Annaba,
Northern African Newspapers,Algeria,,French,https://www.lexpressiondz.com/,active,L'Expression ,
Northern African Newspapers,Algeria,,French,http://www.lefinancier-dz.com/,active,Le Financier,
Northern African Newspapers,Algeria,,French,http://www.jeune-independant.net/,active,Le Jeune Independant,
Northern African Newspapers,Algeria,,French,https://www.lejourdalgerie.com/,active,Le Jour d'Algérie,
Northern African Newspapers,Algeria,,French,http://www.lematindz.net/,active,Le Matin DZ,
Northern African Newspapers,Algeria,,French,https://www.liberte-algerie.com/,active,Liberté,
Northern African Newspapers,Algeria,,French,http://lequotidienalgerie.org/,active,Le Quotidien d'Algérie,
Northern African Newspapers,Algeria,,French,http://www.lequotidien-oran.com/,active,Le Quotidien d'Oran,
Northern African Newspapers,Algeria,,French,https://lesoirdalgerie.com/,active,Le Soir d'Algérie,
Northern African Newspapers,Algeria,,English,http://north-africa.com/,active,North Africa Journal,
Northern African Newspapers,Algeria,,n/a,n/a,not active,NTA Newstime,
Northern African Newspapers,Algeria,,Arabic,https://www.ouarsenis.com/ara/,active,Ouarsenis ,
Northern African Newspapers,Algeria,,n/a,n/a,not active,Racines-Izuran,
Northern African Newspapers,Algeria,,Arabic,https://www.annahar.com/about,active,Sawt Alahar,
